,sample_name,idx_to_news_sample,dist_to_news_source_arcsec,chunk_number,id,ra,dec,news_ra,news_dec
0,mirong,9321860,29.5059916805559,18,1,0.1936,14.637,0.19839801,14.6302454
1,mirong,18609065,0.126852466813761,36,2,0.8489,1.0965,0.84891404,1.09646768
2,mirong,15163064,54.66419011457139,30,3,1.1086,2.151,1.10282669,2.1369542
3,mirong,19612982,16.998466029669654,38,4,1.6094,-5.2135,1.61330113,-5.21081632
4,mirong,27987402,36.005756224585575,55,5,1.8854,14.266,1.89419009,14.2607601
5,mirong,12947448,0.1101339769681635,25,6,1.8981,0.7958,1.89812917,0.79580923
6,mirong,14338442,0.3091147910375299,28,7,2.8186,-10.0241,2.81851361,-10.02408835
7,mirong,12758953,20.197029645359073,25,8,2.9428,30.5197,2.94247116,30.52530313
8,mirong,33337677,20.708748213532015,66,9,4.4038,14.8505,4.40272106,14.8448429
9,mirong,4493053,0.1192762612537065,8,10,4.9077,20.3627,4.90772798,20.36267976
10,mirong,37411256,9.449253411768817,74,11,5.1117,14.7132,5.11417559,14.71212469
11,mirong,4128952,0.06022912821300619,8,12,5.504,0.1161,5.50398353,0.11609706
12,mirong,38986571,0.1365932891538558,77,13,5.6495,0.5986,5.64946309,0.5986088
13,mirong,15517851,0.1496315308098923,30,14,6.0254,24.0773,6.02542108,24.07733684
14,mirong,10632779,0.08463153058323344,21,15,6.7543,7.2327,6.75431683,7.23268345
15,mirong,14157573,31.627548749329275,28,16,6.9833,23.8014,6.98976809,23.80789331
16,mirong,31493955,58.73497041059683,62,17,7.124,35.7411,7.1068382,35.74959554
17,mirong,34342202,20.24109844241276,68,18,7.7323,32.0416,7.73843232,32.03945722
18,mirong,18486088,0.11363898459912121,36,19,8.2815,19.0063,8.28151978,19.00627457
19,mirong,4272845,0.28252011967001717,8,20,8.704,15.6081,8.704057,15.60815608
20,mirong,12144062,32.17924638374656,24,21,9.2869,5.954,9.27795553,5.95487029
21,mirong,27439616,29.149550004023247,54,22,9.3298,26.2201,9.3376849,26.22404072
22,mirong,7523902,0.20035752261377418,14,23,9.5354,0.2268,9.53545531,0.22680619
23,mirong,20889032,54.06975259956486,41,24,9.8184,-0.5425,9.81206015,-0.55611586
24,mirong,33713915,26.509632720234833,66,25,9.8446,8.3079,9.83859665,8.31225178
25,mirong,4967874,0.1551005480895061,9,26,10.16,16.1639,10.16001852,16.16386076
26,mirong,17865549,55.91090846424898,35,27,10.7984,-9.6378,10.78281579,-9.64006878
27,mirong,36008712,49.09524559591169,71,28,10.8999,0.2489,10.91113989,0.25662338
28,mirong,25214445,0.20952779153413786,49,29,11.252,-0.7897,11.25199881,-0.78975819
29,mirong,5548337,0.17908327433845384,11,30,11.4645,15.9299,11.46444842,15.92990381
30,mirong,1609932,0.22614534015511661,3,31,11.485,0.8737,11.48495369,0.87365755
31,mirong,9569336,32.53823595215379,18,32,11.8101,15.404,11.80244229,15.39878577
32,mirong,6210147,32.590047750090946,12,33,12.8328,29.3052,12.83155196,29.31418714
33,mirong,9258552,0.0834744507263571,18,34,14.4003,24.5871,14.40032421,24.58710728
34,mirong,15789361,17.339822105854328,31,35,14.6979,-1.0972,14.69316019,-1.09633847
35,mirong,2712179,48.43722705202316,5,36,15.0866,7.7643,15.09464622,7.77513849
36,mirong,20891257,0.16377094632780342,41,37,15.2023,-1.181,15.20233871,-1.18097609
37,mirong,31994645,28.57265388659728,63,38,15.8348,14.0321,15.83389948,14.03998862
38,mirong,31994645,34.415395655634875,63,39,15.8351,14.0305,15.83389948,14.03998862
39,mirong,5707198,0.11708775713149701,11,40,15.8448,0.4493,15.84481603,0.4493283
40,mirong,14511627,23.2849747757106,28,41,17.212,-2.5716,17.20740221,-2.56704605
41,mirong,951606,0.18051967260207472,1,42,18.9956,26.4576,18.995588,26.45755102
42,mirong,32821100,28.86028035248797,65,43,19.4168,25.4858,19.42022623,25.49319616
43,mirong,5003588,28.412498010658876,9,44,19.5295,16.4491,19.52656189,16.4564722
44,mirong,15501369,66.19995772683725,30,45,20.2,-8.4884,20.20142335,-8.47006509
45,mirong,1136095,0.23083191864468772,2,46,20.2528,14.0882,20.25284542,14.08815341
46,mirong,25804268,44.823662728093325,51,47,20.2841,15.0032,20.27327642,14.99643795
47,mirong,28359389,55.509776464933495,56,48,21.1545,15.1608,21.15142815,15.17593166
48,mirong,14379272,0.24655384911356684,28,49,22.3944,1.107,22.3943413,1.1070353
49,mirong,4209970,31.925807293365153,8,50,23.214,1.2185,23.2127634,1.22728168
50,mirong,346836,0.12953843942351537,0,51,23.2347,0.7239,23.23467274,0.72392349
51,mirong,14881895,0.1878146360950366,29,52,23.4928,-0.2616,23.49274831,-0.26159293
52,mirong,17097376,35.28726063855695,33,53,23.9826,14.5916,23.99088071,14.58595556
53,mirong,27851450,49.270372815193035,55,54,24.1816,-4.4108,24.17596441,-4.39832042
54,mirong,31013598,30.634722351774702,61,55,24.7464,26.0044,24.75152711,26.01155411
55,mirong,9105913,0.10106988574434464,18,56,25.3097,-0.3516,25.30967613,-0.35161478
56,mirong,3318257,22.757610667882968,6,57,25.8062,-9.8559,25.80937036,-9.86139596
57,mirong,6329980,0.014048786151517641,12,58,26.0068,-10.3049,26.00680132,-10.30490368
58,mirong,7715728,29.269457324770798,15,59,26.0992,9.8129,26.09141331,9.81558935
59,mirong,35473796,0.036871353057602876,70,60,26.3831,-0.2663,26.38311024,-0.26630021
60,mirong,5249684,35.85534729745992,10,61,26.7376,3.7752,26.7330107,3.78404465
61,mirong,21079502,58.55317536474847,41,62,27.8917,-8.3989,27.87613225,-8.39366977
62,mirong,35253001,34.28139590306365,69,63,28.0596,16.0776,28.06944621,16.07651963
63,mirong,6044694,0.202344387824903,11,64,28.0625,20.5968,28.0625139,20.59685468
64,mirong,1854479,0.08945610379209817,3,65,29.1307,1.8513,29.13072317,1.85130901
65,mirong,3687246,0.09227594393072838,7,66,29.132,17.9022,29.13198568,17.90222171
66,mirong,11271253,55.768704778702,22,67,29.2572,28.6397,29.24460714,28.62884559
67,mirong,21987768,15.246961088972556,43,68,29.2824,13.6215,29.28405475,13.61758195
68,mirong,6852820,0.18219601422351886,13,69,29.5198,-0.8727,29.51980002,-0.87275061
69,mirong,7535895,0.10608204449942592,14,70,29.9618,1.0232,29.96182321,1.02321816
70,mirong,37721808,20.539790730913086,74,71,30.5286,-5.9834,30.53432799,-5.98371522
71,mirong,31086603,28.89868813208457,61,72,31.4673,0.0699,31.45929908,0.06924828
72,mirong,916423,38.64515866362893,1,73,32.8945,28.1924,32.90074224,28.20161787
73,mirong,1492415,0.20085640620314557,2,74,33.0704,-2.3655,33.07034436,-2.36550473
74,mirong,5247918,106.2506693977978,10,75,33.4442,3.8744,33.47350718,3.87038911
75,mirong,262772,0.2663750035558825,0,76,36.5342,-0.8886,36.5341489,-0.88854648
76,mirong,9408138,17.13312665416521,18,77,37.7462,-4.3061,37.74233164,-4.30888751
77,mirong,26938753,0.00886535294118856,53,78,37.8858,2.884,37.88580132,2.88399792
78,mirong,37524547,0.7634295134272392,74,79,38.1785,-5.7556,38.17837896,-5.75577455
79,mirong,2981407,29.144140540317522,5,80,38.7732,-3.2147,38.76798668,-3.22090045
80,mirong,3088749,0.1110668999178074,6,81,38.9065,-0.7243,38.90649341,-0.72426986
81,mirong,20226742,0.11441490744373659,40,82,43.0495,1.0273,43.04947383,1.02728196
82,mirong,29430623,76.89631046388783,58,83,43.0975,-8.5104,43.10096451,-8.5314835
83,mirong,16881250,92.64994445890255,33,84,43.2793,-8.9228,43.29539455,-8.90256316
84,mirong,10825448,51.67094138874237,21,85,43.7098,-2.7979,43.72052605,-2.78834831
85,mirong,15259182,0.2943426843161182,30,86,46.2127,-0.9703,46.21266329,-0.97037306
86,mirong,91358,0.26000424588090076,0,87,49.7676,0.7913,49.76753058,0.79131995
87,mirong,1922286,47.42053877288045,3,88,50.2008,0.8605,50.18921879,0.86677833
88,mirong,18899192,28.58255927613641,37,89,51.3557,-6.1439,51.34875463,-6.14781816
89,mirong,15767139,38.63226008647988,31,90,51.6324,-1.218,51.6427854,-1.2207112
90,mirong,14760893,28.35102777466059,29,91,52.6554,-0.5506,52.64927439,-0.5555498
91,mirong,29726627,0.39417943907441566,58,92,57.6974,-0.6956,57.69748213,-0.69552758
92,mirong,7407771,0.1177180153356503,14,93,61.8062,-6.0658,61.80617336,-6.06578083
93,mirong,4960358,0.16614477429437938,9,94,62.287,-6.1237,62.28704235,-6.12371889
94,mirong,6424798,317.42740144124474,12,95,64.7144,28.3408,64.79349135,28.39494263
95,mirong,26451179,40.05713425751928,52,96,111.1612,42.5235,111.15322954,42.53295031
96,mirong,4157160,61.5167389183715,8,97,111.5932,40.5045,111.5751976,40.49427242
97,mirong,16273314,42.69811571784392,32,98,112.0154,45.0745,112.00457392,45.06543277
98,mirong,35973825,27.84985515524436,71,99,113.2883,44.4602,113.2906476,44.45264759
99,mirong,23843746,62.2760357187796,47,100,113.6695,43.5596,113.65393417,43.54648558
100,mirong,8389983,0.23171150278440514,16,101,114.2578,28.7795,114.25776898,28.77944166
101,mirong,6753172,0.1697831884765982,13,102,114.9844,28.0289,114.9844132,28.0289457
102,mirong,26746245,82.91837015913919,53,103,114.9946,49.5311,114.97050332,49.51419343
103,mirong,25352893,87.53307038305712,50,104,115.0078,23.6705,115.00889967,23.64620613
104,mirong,2972468,0.2631727404973572,5,105,115.5051,43.4256,115.50515392,43.42553827
105,mirong,19075143,45.57695561608649,37,106,115.8296,37.2813,115.84385812,37.28692032
106,mirong,21345104,44.76258698929686,42,107,116.231,19.6513,116.22043222,19.65875402
107,mirong,37025400,21.012161968005508,73,108,116.4494,26.9272,116.4553624,26.92961003
108,mirong,28109121,17.670422012925947,55,109,117.0861,47.204,117.09233444,47.20648058
109,mirong,15466884,0.19927013464703688,30,110,117.4253,30.6642,117.42526612,30.66424706
110,mirong,13469072,0.16344082756202952,26,111,117.4374,34.7776,117.43738274,34.77764313
111,mirong,16424479,55.17452774061037,32,112,117.4621,33.9623,117.45735022,33.97711139
112,mirong,5449868,58.54322665793915,10,113,117.5729,27.0511,117.58968488,27.04469856
113,mirong,3440867,22.1357542565364,6,114,117.6098,43.2191,117.61641337,43.22291871
114,mirong,36721614,36.79530759876246,72,115,117.6967,27.0441,117.68598829,27.0477674
115,mirong,2438225,0.05472432218206477,4,116,117.9654,35.2812,117.96539178,35.28121364
116,mirong,12700048,92.36107739690827,25,117,117.9662,49.8143,117.92653917,49.81249531
117,mirong,7506712,0.3454904211387833,14,118,118.2906,46.8654,118.29066711,46.86531571
118,mirong,23163207,42.8659947939803,45,119,118.2921,31.2591,118.2887306,31.24754643
119,mirong,2157231,0.26372415034487184,4,120,118.4835,26.89,118.48351928,26.88992879
120,mirong,18468831,0.16271702776102084,36,121,118.4997,47.0553,118.49973064,47.05525991
121,mirong,34695171,49.937867987320764,68,122,118.5025,31.3061,118.48654135,31.30355041
122,mirong,39356020,9.461421962171835,78,123,118.6386,20.7765,118.63694277,20.77862285
123,mirong,1550300,0.12873429255308871,3,124,118.7163,29.9981,118.71632706,29.99812701
124,mirong,29551720,68.12940999351929,58,125,118.8806,12.9906,118.89952504,12.99485396
125,mirong,5403858,97.69319529852395,10,126,119.1057,13.0083,119.13342819,13.00574819
126,mirong,37003792,19.283172229813303,73,127,119.2555,37.4053,119.26222203,37.4048771
127,mirong,35252148,15.51798062804077,69,128,119.2904,19.1452,119.28998414,19.14090739
128,mirong,2063879,0.13865889029707024,4,129,119.6737,15.9459,119.67366473,15.94591826
129,mirong,16583278,42.543154429629375,32,130,119.6958,27.0877,119.69319685,27.07611197
130,mirong,22207921,0.09763891660909324,44,131,119.7099,47.2361,119.70986268,47.23610967
131,mirong,6404587,0.17623658428665806,12,132,120.0236,34.5085,120.02365383,34.50847929
132,mirong,39278987,80.88410045639594,77,133,120.0874,26.6135,120.11013118,26.62308235
133,mirong,10681022,102.35711160648034,21,134,120.3165,11.0324,120.31783664,11.06080225
134,mirong,21089510,16.64101536408715,41,135,120.4274,42.0054,120.42195175,42.0076311
135,mirong,999308,0.15173473171707513,1,136,120.7698,22.1261,120.76977208,22.12613328
136,mirong,3779601,0.21350995759214972,7,137,120.9798,50.7657,120.97979178,50.76564092
137,mirong,17634547,0.14038652411869462,34,138,120.9962,36.5905,120.99620283,36.59046107
138,mirong,6254736,18.554621350551574,12,139,122.2576,14.4879,122.2584124,14.49299369
139,mirong,26965104,0.12342773202800313,53,140,122.306,31.373,122.3060167,31.37303118
140,mirong,30269264,39.12388801661385,60,141,122.5542,34.8602,122.55821264,34.87055704
141,mirong,11017326,0.12859529696086205,21,142,122.73,29.4343,122.73003928,29.43431028
142,mirong,14651176,70.06015037679401,29,143,122.8392,40.9144,122.86251575,40.90613849
143,mirong,36621896,57.3772057191462,72,144,123.1084,11.6996,123.12410193,11.70379697
144,mirong,37679872,36.95189664807377,74,145,123.1698,7.2579,123.16134078,7.26381125
145,mirong,7952990,0.2224141995449417,15,146,123.2674,9.3804,123.26742233,9.38034228
146,mirong,35646870,18.688591806970557,70,147,123.3305,46.1471,123.3233115,46.14563518
147,mirong,17300273,0.1575042431039159,34,148,123.3589,35.4497,123.35891108,35.44965719
148,mirong,31033874,66.20895767320287,61,149,123.5158,26.1956,123.510041,26.2132506
149,mirong,3226121,0.13822761664541372,6,150,123.7161,53.6257,123.71616394,53.62570603
150,mirong,6705677,22.17723054534685,13,151,124.0399,49.1679,124.03325355,49.17226646
151,mirong,39510167,0.09146761039310815,78,152,124.2951,12.3992,124.29512401,12.39919022
152,mirong,19734938,85.02252008405641,39,153,124.3601,10.2028,124.33927555,10.19106487
153,mirong,233957,0.023097745764942557,0,154,124.4144,55.9348,124.41440243,55.93480627
154,mirong,24421591,0.15767315763114864,48,155,124.5775,40.9972,124.57752402,40.99723987
155,mirong,1497301,0.13970756618268282,2,156,124.614,28.2341,124.61395793,28.2341115
156,mirong,14565146,0.12647545393490067,28,157,124.6669,31.8967,124.66693411,31.89671989
157,mirong,20481946,91.63368940940146,40,158,124.8285,27.7919,124.80170619,27.80117949
158,mirong,34230069,137.03521590792317,67,159,125.1447,27.3184,125.10200217,27.32154494
159,mirong,6822731,0.08260124347385048,13,160,125.3386,14.8393,125.33857638,14.83929773
160,mirong,1972055,0.21320783702757673,3,161,125.7101,15.6739,125.71008721,15.67384207
161,mirong,1227435,0.16115723499951132,2,162,127.5818,26.8694,127.58177349,26.86943801
162,mirong,11526137,0.15963769627446633,22,163,127.8844,36.7715,127.88440246,36.7714557
163,mirong,32019055,25.738980170277756,63,164,127.9537,4.4942,127.95874973,4.49927695
164,mirong,6921003,54.97384299610698,13,165,128.0835,30.4554,128.1000752,30.46078949
165,mirong,25811048,79.57113916611323,51,166,128.0922,40.0643,128.06479078,40.05733784
166,mirong,32186999,49.41593516742708,63,167,128.1798,15.5623,128.16563687,15.5607955
167,mirong,11159931,65.20986863386673,22,168,128.2936,4.1769,128.27544156,4.17653696
168,mirong,7640920,75.88601712949341,15,169,128.902,49.5952,128.87043208,49.59013897
169,mirong,28714224,68.58781621537639,56,170,129.3411,41.7283,129.36551307,41.73387282
170,mirong,33005459,0.13568285633827978,65,171,129.4333,17.989,129.43326124,17.98900784
171,mirong,1137614,0.16321692417485978,2,172,129.6847,35.1618,129.68473023,35.16176199
172,mirong,1687993,0.1807723096613655,3,173,129.7157,50.0723,129.71572338,50.07234792
173,mirong,16970049,33.55406648080808,33,174,129.8205,17.7243,129.82391665,17.7155661
174,mirong,14777270,27.410266066392882,29,175,130.2996,26.1261,130.29836321,26.11856745
175,mirong,38231365,69.81620178876851,75,176,130.4916,5.435,130.51018903,5.42919929
176,mirong,31010549,33.836097768909276,61,177,130.637,23.9555,130.64279861,23.96326277
177,mirong,7917982,0.17074548025359293,15,178,130.6473,33.5497,130.64726267,33.5497358
178,mirong,18387190,0.13424401049223894,36,179,131.1615,15.7549,131.16149131,15.75486366
179,mirong,7028216,0.0664131319181788,13,180,131.3331,27.675,131.33309688,27.67498176
180,mirong,2746357,0.06989214872244898,5,181,131.4315,5.4579,131.4314831,5.45790969
181,mirong,23916405,0.10918628733589159,47,182,131.4689,56.6558,131.4689243,56.65582723
182,mirong,335972,0.0632070134706869,0,183,131.607,20.8677,131.60701879,20.86770003
183,mirong,1582643,0.04912557993423449,3,184,131.7435,11.2493,131.74350833,11.24931093
184,mirong,22679554,23.52393491477309,44,185,131.8039,11.564,131.7995811,11.56897953
185,mirong,12517805,0.17063269055041339,24,186,131.9388,54.4227,131.93885951,54.42266763
186,mirong,10778777,0.22958142777049512,21,187,131.9699,51.7101,131.96996851,51.71005241
187,mirong,41156,0.08989586263534473,0,188,132.8109,63.2363,132.81095441,63.23630482
188,mirong,28733555,51.314695990545246,56,189,132.8984,4.6904,132.89125697,4.70274901
189,mirong,4169676,62.563183974244865,8,190,132.8997,55.4763,132.90906056,55.4928495
190,mirong,4552666,0.156734048479981,9,191,132.9658,50.5561,132.96586348,50.5560836
191,mirong,5889003,0.24052992343850657,11,192,133.3124,4.2437,133.31235692,4.24364883
192,mirong,34886327,62.71703472097466,69,193,133.4052,1.7177,133.40758984,1.70044315
193,mirong,31461944,74.6502151672727,62,194,133.6444,11.2263,133.63315135,11.20874309
194,mirong,7469894,0.15028241090924263,14,195,133.707,18.0565,133.70704334,18.05649331
195,mirong,6055211,50.031586318469145,12,196,134.5373,2.686,134.54048231,2.67247077
196,mirong,1452473,0.15534720419364087,2,197,134.6496,41.3539,134.64959198,41.35385727
197,mirong,259602,0.23966397216036658,0,198,134.7501,20.6559,134.75014902,20.65594825
198,mirong,4528510,0.1260139400238075,8,199,134.8777,62.2918,134.87765718,62.29177121
199,mirong,4150481,0.07313508933565022,8,200,134.9978,9.3738,134.99777941,9.3737999
200,mirong,1503507,0.184754941509903,2,201,135.3035,40.1017,135.30356082,40.10167833
201,mirong,32294879,104.6790341347157,64,202,135.4933,60.1517,135.46134062,60.12736274
202,mirong,1175096,34.280100983925095,2,203,135.6751,15.7494,135.66631991,15.75378912
203,mirong,975789,48.06567921347536,1,204,135.7312,19.5839,135.71902431,19.59073216
204,mirong,9408814,0.1931249784542527,18,205,136.207,15.6334,136.20695522,15.63343191
205,mirong,1202122,0.08081224774423686,2,206,136.3497,33.3625,136.34968407,33.36248192
206,mirong,10655738,0.15981940739981707,21,207,136.5512,40.7774,136.55118931,40.77735635
207,mirong,15891898,0.09377833488202064,31,208,136.9656,9.7273,136.96560796,9.72732484
208,mirong,1107547,0.028337882118163796,2,209,137.0175,18.8764,137.01749383,18.87640528
209,mirong,9549802,46.372269065970116,18,210,137.2021,24.5741,137.20701523,24.56201936
210,mirong,2584773,0.04017728837836213,5,211,137.3342,6.7508,137.33419991,6.75081116
211,mirong,4173910,0.10412724685778064,8,212,137.3523,19.3347,137.3523026,19.33467118
212,mirong,4295877,0.25347157636770046,8,213,137.3835,47.7919,137.38341859,47.79185566
213,mirong,27991532,0.14900307283297862,55,214,137.5571,19.117,137.5571083,19.11704064
214,mirong,36857357,19.393033273081915,73,215,137.5973,1.7304,137.59784302,1.73575954
215,mirong,32612476,19.150617650100028,64,216,137.7168,39.0339,137.71078631,39.03135506
216,mirong,1417894,25.521692086860543,2,217,137.7597,55.0064,137.77129409,55.00886009
217,mirong,228495,0.18098161709212887,0,218,137.9387,52.8905,137.93872022,52.89054877
218,mirong,8211185,0.20746731546876931,16,219,138.3456,61.6142,138.34561561,61.61425715
219,mirong,24992898,44.20177887849386,49,220,138.534,22.6795,138.53938049,22.66827021
220,mirong,25577514,33.35764539319205,50,221,138.6194,66.6671,138.64265701,66.66810562
221,mirong,1957757,0.20719005030288262,3,222,138.6557,1.4399,138.65571676,1.43984494
222,mirong,39136528,43.99985239752874,77,223,138.7465,5.0454,138.74003478,5.05578781
223,mirong,412073,67.92658391036271,0,224,138.8793,48.2355,138.89148891,48.25253318
224,mirong,5433233,0.09028824546939444,10,225,139.5467,12.9118,139.54670006,12.91177492
225,mirong,3796029,0.13533008822185277,7,226,139.7563,36.5933,139.75630991,36.59333674
226,mirong,2422160,24.166073861419367,4,227,140.2858,44.9141,140.28137085,44.92003503
227,mirong,7150366,21.49805586232784,14,228,140.5272,58.1835,140.53411393,58.17876999
228,mirong,3630958,0.09096794100257914,7,229,140.5455,60.2144,140.54544926,60.21439821
229,mirong,155085,16.82774668988056,0,230,140.6507,21.3034,140.64943104,21.29887761
230,mirong,5023206,0.09059250244281283,9,231,141.0913,8.3819,141.09130443,8.38192478
231,mirong,9448412,45.99150850046117,18,232,141.4816,24.1389,141.47078941,24.13078326
232,mirong,4480147,0.08932144622383106,8,233,141.5195,7.4109,141.51952432,7.41090583
233,mirong,30999077,55.68822928857266,61,234,141.8523,1.7631,141.86621468,1.76987157
234,mirong,6250351,29.076167255821527,12,235,141.9228,23.7621,141.91455283,23.76497434
235,mirong,3585923,0.06775201926493178,7,236,141.9924,23.2118,141.9924094,23.21181672
236,mirong,13506866,0.28952225877491045,26,237,142.2439,45.7425,142.24383641,45.74243293
237,mirong,11949194,0.17771236789269632,23,238,142.8979,66.4478,142.89784817,66.44784481
238,mirong,1165401,0.09305870037659537,2,239,143.1521,47.3991,143.15206456,47.39910963
239,mirong,20915832,57.359739263250496,41,240,143.2828,47.8457,143.30586579,47.84192947
240,mirong,6663300,27.493521276305216,13,241,143.4263,26.1318,143.42641915,26.12416366
241,mirong,31278399,76.82996148503969,62,242,143.8202,12.6919,143.83959095,12.68202103
242,mirong,28794291,0.07448819851242316,57,243,144.0358,6.2571,144.03581773,6.25708916
243,mirong,7714592,0.09049044205278389,15,244,144.0372,40.1053,144.03721851,40.10532077
244,mirong,4302221,0.17456730741283602,8,245,144.1398,27.4345,144.13984557,27.43452675
245,mirong,742882,0.22917235121862345,1,246,144.2443,8.0802,144.24436429,8.08020096
246,mirong,10539927,0.2162799469815431,20,247,144.2676,5.244,144.26755141,5.24403561
247,mirong,517489,0.18130761581582025,1,248,144.3764,26.0423,144.37635252,26.04227323
248,mirong,1696376,0.2173647010152263,3,249,144.7122,1.9721,144.71221419,1.97215869
249,mirong,3208111,0.18173672352891768,6,250,144.7132,49.5377,144.71316321,49.53774448
250,mirong,3332934,0.15163397555415703,6,251,144.8209,37.6933,144.82084813,37.69329054
251,mirong,4052749,0.14841735665595684,8,252,145.0187,12.3438,145.01865781,12.34380101
252,mirong,33809846,45.95894117724344,67,253,145.7228,9.4955,145.7343874,9.48981103
253,mirong,14893848,27.918523426232284,29,254,145.7636,59.9693,145.77704209,59.96544245
254,mirong,31213052,0.04738014078489986,61,255,145.8306,40.4103,145.83060391,40.41031282
255,mirong,23122088,29.886611225971233,45,256,145.9485,49.8974,145.93642975,49.89449073
256,mirong,7085984,0.161006996133649,14,257,146.1264,0.7579,146.12635528,0.75789915
257,mirong,15911045,0.17897449469242965,31,258,146.1269,3.2511,146.12694203,3.25112666
258,mirong,14738258,66.989279549111,29,259,146.2357,31.0978,146.22300288,31.11290208
259,mirong,2064224,25.14537776595707,4,260,146.426,57.9633,146.4215173,57.96986768
260,mirong,31309465,57.17091445314345,62,261,146.5656,-1.0847,146.55497046,-1.09650059
261,mirong,27814132,21.73234256422202,55,262,146.567,48.8499,146.55855619,48.84754025
262,mirong,5138727,0.12971857306162193,10,263,146.8054,12.2056,146.80538391,12.20563242
263,mirong,36729219,70.33999395548575,72,264,147.1131,0.4401,147.10084549,0.42488147
264,mirong,33270034,0.030558846976946323,65,265,147.1997,57.7524,147.19970984,57.75239333
265,mirong,10966935,0.18797094299380065,21,266,147.9053,34.2701,147.90524745,34.27007101
266,mirong,489661,0.1371577935665264,0,267,148.6697,40.6873,148.66969513,40.68733792
267,mirong,26795555,37.693534624336095,53,268,148.7406,24.1811,148.75127018,24.17724285
268,mirong,10294826,38.042197205051664,20,269,149.1057,16.1986,149.11633858,16.19589917
269,mirong,33063772,12.656477602329781,65,270,149.1117,23.9641,149.10799592,23.96314964
270,mirong,12232572,0.1107261635090275,24,271,149.3183,22.6762,149.3183124,22.67617145
271,mirong,13375717,50.8326895973926,26,272,149.4457,-0.6958,149.45803808,-0.68893168
272,mirong,4444545,0.06521724976573227,8,273,149.4782,2.1198,149.47821492,2.11981029
273,mirong,21045301,59.82514727869288,41,274,149.6041,10.5674,149.58720988,10.56670794
274,mirong,3138404,50.9064388943277,6,275,149.9524,59.714,149.97544505,59.70594672
275,mirong,26545298,0.09162502925963172,52,276,150.0076,3.9006,150.00760216,3.90057464
276,mirong,36142084,99.6686121437501,71,277,150.2925,29.1938,150.29548043,29.22136323
277,mirong,12635697,0.16974792089835614,25,278,150.3349,18.4907,150.33489438,18.49074685
278,mirong,29190745,35.26100506518593,57,279,150.7371,44.4161,150.75061481,44.41444239
