,sample_name,idx_to_news_sample,dist_to_news_source_arcsec,chunk_number,id,ra,dec,news_ra,news_dec
279,mirong,2826678,0.1905309378512179,5,280,150.8478,35.4177,150.84776654,35.41774536
280,mirong,360165,0.18053405861356647,0,281,150.8618,18.966,150.86178979,18.96595079
281,mirong,4634773,0.15535790539010877,9,282,150.903,4.4079,150.90298827,4.40785846
282,mirong,450944,0.09824396329469332,0,283,150.9183,4.9724,150.91828431,4.97242237
283,mirong,2959456,0.17072271616609966,5,284,150.926,26.0869,150.92595046,26.08691641
284,mirong,4605013,0.10651727066245714,9,285,150.9624,2.041,150.96242419,2.04101706
285,mirong,1352902,0.220715907993379,2,286,151.173,40.6131,151.17307661,40.61308059
286,mirong,1599626,30.34716999871383,3,287,151.3662,24.2329,151.3617816,24.24030463
287,mirong,28183365,0.0760257506394959,55,288,151.6329,32.0773,151.63288065,32.07728669
288,mirong,35298248,0.08350509421764385,69,289,151.712,1.6928,151.71199129,1.6927785
289,mirong,970298,0.13598982514154323,1,290,151.926,33.5268,151.92602981,33.52677155
290,mirong,31280331,93.15770680248664,62,291,152.0034,6.3559,152.02350316,6.33945526
291,mirong,5990362,35.881840665664164,11,292,152.0376,15.8309,152.02773614,15.82785234
292,mirong,30681895,0.16408373990501632,60,293,152.1777,15.0692,152.17772034,15.06915887
293,mirong,7771890,0.14474974066284116,15,294,152.3821,34.6013,152.38212474,34.60133467
294,mirong,33032453,63.67813540034987,65,295,152.4821,22.1637,152.48782213,22.18057599
295,mirong,5393361,0.043670325725909176,10,296,152.7663,19.1127,152.76628723,19.11269875
296,mirong,10178725,20.588759794810763,20,297,152.9901,53.8161,152.98892169,53.82177664
297,mirong,1438457,0.17524276811399028,2,298,153.0019,19.0697,153.00188883,19.06965248
298,mirong,12664602,0.21442777717139216,25,299,153.1377,35.3189,153.13771294,35.31884138
299,mirong,23583062,24.00536359882923,46,300,153.2039,55.9885,153.21335725,55.98444078
300,mirong,4363451,0.024442706076785052,8,301,153.4283,55.4322,153.42830943,55.43219582
301,mirong,119610,0.1295565261111174,0,302,153.4519,0.3374,153.45188546,0.33743292
302,mirong,3909965,39.24973303543922,7,303,153.6869,34.6959,153.6993055,34.69975249
303,mirong,8752282,0.12106966170384262,17,304,154.2873,12.4034,154.28726702,12.40339033
304,mirong,3897209,0.08521217103365529,7,305,154.3126,21.0303,154.31262473,21.03029476
305,mirong,37291862,19.075510751513526,73,306,154.4081,6.9712,154.40943091,6.97633143
306,mirong,10543591,0.1953979316539961,20,307,154.4379,6.9577,154.43792817,6.95765348
307,mirong,10839809,77.10103465823792,21,308,154.5549,19.0512,154.56253499,19.03103574
308,mirong,34554426,17.465083828927117,68,309,154.556,33.2276,154.56120917,33.22973286
309,mirong,19606461,37.91093576531987,38,310,155.0041,5.4772,154.9935995,5.47591864
310,mirong,20041505,36.68223289708124,39,311,155.0489,53.3511,155.03656141,53.35814212
311,mirong,4390098,0.08770751069714966,8,312,155.0738,25.2651,155.07382694,25.2650999
312,mirong,33554070,24.26981780908109,66,313,155.1604,24.619,155.16621972,24.62317838
313,mirong,21338476,0.17449261116547785,42,314,155.2191,33.7089,155.21907121,33.70885786
314,mirong,548063,0.11637231393367183,1,315,155.2251,47.4451,155.22505429,47.44510945
315,mirong,14799459,32.49782118817147,29,316,155.2741,61.2008,155.29218473,61.20316511
316,mirong,11120960,16.297873502753355,22,317,155.7375,47.5818,155.74295777,47.57916532
317,mirong,6689050,0.2708120773514707,13,318,155.7475,2.6362,155.7474836,2.63612658
318,mirong,14281882,0.14693044280577963,28,319,155.788,27.653,155.78796002,27.65302029
319,mirong,1621237,0.10816936030379795,3,320,155.7982,39.8043,155.79818769,39.80427148
320,mirong,36609132,29.31573442511271,72,321,155.8881,22.796,155.88889107,22.80411054
321,mirong,33304425,0.1300186321897765,66,322,156.1531,33.1545,156.15314147,33.15450995
322,mirong,29461608,41.39126715511135,58,323,156.2235,23.5428,156.23377812,23.54938889
323,mirong,8939778,0.04761921007859947,17,324,156.4879,1.3649,156.48789576,1.36488747
324,mirong,10566098,0.12947010221947108,20,325,156.7266,20.3207,156.72663592,20.3206874
325,mirong,23743317,0.39330282702852076,47,326,156.7482,51.7845,156.74821689,51.78439125
326,mirong,7356915,0.07770348557188142,14,327,156.8168,1.3629,156.81679605,1.36292122
327,mirong,4877773,0.10250152123924791,9,328,156.8602,17.393,156.86019787,17.3930284
328,mirong,15624200,0.09252338035886089,30,329,156.9752,22.875,156.97522347,22.87501389
329,mirong,16870885,44.411270937474306,33,330,157.0564,2.7827,157.05695573,2.77037603
330,mirong,10570988,0.1161447085533721,20,331,157.0704,15.5957,157.0703903,15.59566912
331,mirong,33059672,39.79818662118675,65,332,157.3036,24.9557,157.31081749,24.96461057
332,mirong,5985255,0.19470638825197795,11,333,157.3954,25.4433,157.39535148,25.44326829
333,mirong,6334158,0.07899397653266846,12,334,157.4998,48.4939,157.49982645,48.4938868
334,mirong,30657205,60.84690257543581,60,335,157.5155,58.3106,157.50647921,58.29437629
335,mirong,6912531,0.11090363922517132,13,336,158.0251,22.9894,158.02508163,22.98937425
336,mirong,26577145,47.9886874925803,52,337,158.0682,50.8558,158.06807305,50.84247005
337,mirong,3080348,0.09566646941543817,6,338,158.0845,3.1637,158.08451821,3.16368062
338,mirong,639959,0.2148764817859089,1,339,158.1771,38.7324,158.17705958,38.73245068
339,mirong,3656293,0.28176312218270405,7,340,158.3354,0.9959,158.33532206,0.99590728
340,mirong,1892186,0.0907648815283613,3,341,158.4588,3.4961,158.45879223,3.49607601
341,mirong,11210968,0.22488936866018316,22,342,158.7303,35.3155,158.73029389,35.31543773
342,mirong,30255216,19.79320718080129,59,343,159.0241,22.5397,159.02091115,22.54434273
343,mirong,103323,0.15296090580437066,0,344,159.3014,12.3487,159.30143381,12.34867327
344,mirong,9783980,0.07700732144709792,19,345,159.4737,39.2138,159.47372289,39.21381196
345,mirong,35234537,27.72555127513753,69,346,159.6385,46.9682,159.62739734,46.9695827
346,mirong,2008915,0.06643289031258726,3,347,159.6503,15.5612,159.65028286,15.56119176
347,mirong,1775068,0.19045056100512261,3,348,159.6912,39.4597,159.69118627,39.45975183
348,mirong,17072379,0.20543963832994472,33,349,159.7175,32.9477,159.71743489,32.94768353
349,mirong,13426434,0.40441974830312294,26,350,159.8134,52.2168,159.81333984,52.21669388
350,mirong,14663240,58.533465571260464,29,351,159.9288,-0.7079,159.91311921,-0.71220294
351,mirong,9933529,0.07738274066765016,19,352,160.0024,25.6222,160.00238038,25.62218779
352,mirong,35856451,80.88652989372223,71,353,160.3151,4.8872,160.31351409,4.90961285
353,mirong,1248585,0.1632659090630232,2,354,160.4117,34.2149,160.41165052,34.21488044
354,mirong,29483398,35.634494010488496,58,355,160.7095,25.7712,160.69851492,25.77154486
355,mirong,17568325,0.34490900203688735,34,356,160.7774,27.2673,160.77731797,27.26723785
356,mirong,2762023,36.95021509524117,5,357,161.1141,59.7415,161.09457933,59.74443262
357,mirong,10353391,0.06289561843967433,20,358,161.1672,9.4482,161.16719223,9.4482157
358,mirong,1301415,0.10839617509904849,2,359,161.2078,40.5055,161.20778862,40.50547116
359,mirong,4875210,0.13539755352614394,9,360,161.2414,39.301,161.24135892,39.3009799
360,mirong,21330784,18.556785680519784,42,361,161.3184,39.3804,161.31810508,39.38554962
361,mirong,25271967,42.408279081260574,50,362,161.3903,17.6678,161.38091629,17.66013035
362,mirong,31198394,41.35228087478492,61,363,161.5401,16.9199,161.54434582,16.9091555
363,mirong,23149934,57.69312779082326,45,364,161.6918,33.8619,161.70250794,33.84856756
364,mirong,37694270,42.98335193021309,74,365,162.0404,56.9165,162.0615225,56.91960335
365,mirong,23470693,74.5729625198394,46,366,162.3097,18.1888,162.3284816,18.17827848
366,mirong,161905,0.18738809653238978,0,367,162.3875,15.6251,162.3874542,15.62507236
367,mirong,10746516,21.701509465249984,21,368,162.414,15.8105,162.41824607,15.80606739
368,mirong,6242960,0.20898121190828994,12,369,162.443,14.494,162.44303432,14.4940476
369,mirong,29360917,36.190477931222404,58,370,162.6284,20.1632,162.63659343,20.15672678
370,mirong,24467752,19.999464788984426,48,371,162.6729,31.3324,162.67044313,31.33754381
371,mirong,5181245,0.05122454395381177,10,372,162.7224,47.146,162.72237966,47.14599667
372,mirong,11451052,0.1952319922158956,22,373,162.7473,21.7554,162.7473106,21.75534667
373,mirong,566874,0.09740964285580807,1,374,162.9395,21.0256,162.93947667,21.02558394
374,mirong,29715988,12.72504220797011,58,375,162.966,1.053,162.96381439,1.05022168
375,mirong,12366478,40.76884131403322,24,376,163.0172,42.6981,163.02866065,42.7056705
376,mirong,4511278,0.1696976191581747,8,377,163.1098,4.4826,163.10982857,4.48263756
377,mirong,23717906,0.11611480356159984,47,378,163.2794,16.5371,163.27938131,16.53707318
378,mirong,6538656,0.12313492179531331,12,379,163.4044,35.6302,163.40442969,35.63022424
379,mirong,6620809,0.07194294583716908,13,380,163.4339,55.4016,163.4338923,55.4015805
380,mirong,951250,0.18840032073983531,1,381,163.7077,9.039,163.70766311,9.03903757
381,mirong,6866275,37.748804212149345,13,382,163.7345,24.4632,163.72554102,24.45660843
382,mirong,15776093,31.848421189042277,31,383,163.7629,50.893,163.75485999,50.90024917
383,mirong,36990311,0.1494270077179574,73,384,164.0266,30.0702,164.02663008,30.07023233
384,mirong,14044106,24.37554726191897,27,385,164.4814,4.5606,164.47799395,4.5664582
385,mirong,26665579,30.912696598505796,52,386,164.4868,16.9096,164.47880757,16.91350649
386,mirong,6025755,0.0787911215897275,11,387,164.5064,54.7436,164.50636391,54.74360671
387,mirong,29371405,70.00672782125498,58,388,164.6234,1.5663,164.61783036,1.54766774
388,mirong,10478819,0.22644525258237672,20,389,164.6245,28.2962,164.62456282,28.29617005
389,mirong,32990040,19.449342343188977,65,390,164.6572,56.4698,164.64778136,56.46834412
390,mirong,10974873,0.13982820446296443,21,391,164.7079,-0.1717,164.7078787,-0.17173248
391,mirong,31304460,52.34833184324286,62,392,164.9315,65.0684,164.95917659,65.05972297
392,mirong,6230136,0.11171267976262224,12,393,165.1658,59.7176,165.16575396,59.71762059
393,mirong,7004956,0.03011896926584503,13,394,165.7034,14.8933,165.70340321,14.89329223
394,mirong,18742034,0.053598875755200365,37,395,165.7141,40.9579,165.71408281,40.95789271
395,mirong,11116521,51.60500628644477,22,396,165.8617,66.6697,165.87642097,66.68279633
396,mirong,2592324,0.1752567001052399,5,397,166.139,66.108,166.1390158,66.10795174
397,mirong,13867225,27.997864514152823,27,398,166.2582,59.6843,166.27279413,59.68180724
398,mirong,6923759,43.72293669738669,13,399,166.4474,54.1195,166.43722394,54.13008042
399,mirong,21690966,84.9691636511381,43,400,166.5303,28.2131,166.55321997,28.2008887
400,mirong,19115416,35.526934045569824,37,401,166.6382,48.2597,166.63885029,48.24984091
401,mirong,5686315,0.3524732732469124,11,402,166.9169,2.9876,166.91683249,2.987529
402,mirong,3592468,0.1662146047246683,7,403,166.9503,15.0363,166.95025844,15.03627718
403,mirong,21412683,21.835293490570773,42,404,167.1772,2.1373,167.18155972,2.13308007
404,mirong,9469035,0.029403749914695482,18,405,167.3582,43.3862,167.35820767,43.38619403
405,mirong,6215371,0.15509052593104372,12,406,167.3823,-1.0156,167.38225779,-1.01560865
406,mirong,27223062,109.53419463797255,53,407,167.4931,37.136,167.50341186,37.10670587
407,mirong,1531130,0.129181055228663,3,408,167.606,-0.0595,167.60602264,-0.05947216
408,mirong,8504081,0.13254699788297278,16,409,167.8435,59.3929,167.84353114,59.39286677
409,mirong,3355624,0.12114383794144633,6,410,167.9066,14.0217,167.90663145,14.02168581
410,mirong,2270743,0.1547148330616397,4,411,167.9174,1.5236,167.91737494,1.52363492
411,mirong,1945906,61.25032618962788,3,412,168.0578,56.4662,168.05584125,56.44922048
412,mirong,11017045,0.1233702988116584,21,413,168.0863,24.2275,168.08629521,24.22746601
413,mirong,21172596,33.22489000082683,41,414,168.2429,21.9095,168.25085782,21.90396238
414,mirong,3649432,17.010232680781357,7,415,168.6327,40.9372,168.63101106,40.94174956
415,mirong,3406535,0.17436848650979106,6,416,168.9024,5.7471,168.90236573,5.7471344
416,mirong,15546985,0.10704025728879575,30,417,168.9836,16.9172,168.98357295,16.91718536
417,mirong,39836215,11.697681435766311,78,418,169.2761,20.2354,169.27285441,20.23653345
418,mirong,5090165,0.13222778241128666,10,419,169.4433,60.7983,169.44334799,60.7982717
419,mirong,3818858,0.08467290662026153,7,420,169.6798,47.4195,169.67976786,47.41950896
420,mirong,6779279,18.660276698985587,13,421,170.0376,22.1803,170.04168631,22.1838426
421,mirong,10358133,0.1037839934289591,20,422,170.0735,0.406,170.07351576,0.40597586
422,mirong,37914936,27.388220179973025,75,423,170.0763,19.5627,170.07416748,19.55536234
423,mirong,32265914,26.992358636181944,63,424,170.0996,15.7318,170.10389965,15.73805226
424,mirong,19705018,0.25963931956800784,39,425,170.3572,30.8889,170.35717226,30.88883192
425,mirong,15927033,120.5324824385701,31,426,170.5149,53.0614,170.45982911,53.0664815
426,mirong,1182507,58.22521834952497,2,427,170.6606,1.0598,170.67380786,1.06913811
427,mirong,33716354,84.0440787630453,66,428,170.6619,14.5635,170.63781971,14.56485006
428,mirong,9433747,0.04849284124895289,18,429,170.8976,24.6089,170.89761477,24.60889894
429,mirong,11055921,21.287194162053318,21,430,170.9965,41.5981,170.98950144,41.59534819
430,mirong,25097916,19.95819162860202,49,431,170.9997,17.1221,170.99396983,17.12296406
431,mirong,27959775,21.996404765343225,55,432,171.1926,4.9237,171.19376434,4.91770102
432,mirong,10303663,0.11009998304944654,20,433,171.2976,46.6603,171.29762784,46.66032388
433,mirong,22967337,12.665260638092033,45,434,171.6156,-2.4242,171.61769247,-2.4270296
434,mirong,1581153,0.09914945807664952,3,435,171.9194,55.0483,171.91935862,55.04831402
435,mirong,39685710,58.35402471126102,78,436,172.3172,51.5232,172.31331715,51.50717166
436,mirong,6522439,0.2714478546187304,12,437,172.4314,18.4023,172.43135768,18.40223618
437,mirong,17455173,0.19064299997578465,34,438,172.448,19.5637,172.44805351,19.56368381
438,mirong,31710475,72.02845701232403,62,439,172.5039,25.1167,172.52590516,25.11852699
439,mirong,31212037,72.6811986578244,61,440,172.5082,56.5474,172.48141278,56.56117092
440,mirong,7211555,0.17643689559136844,14,441,172.5638,5.9134,172.56376042,5.91342919
441,mirong,39919625,23.499388008255476,79,442,172.6618,25.782,172.66481244,25.78793734
442,mirong,9986094,0.1407858213358811,19,443,172.8342,19.375,172.83423748,19.37498329
443,mirong,12338789,68.07361207014263,24,444,172.9091,16.5819,172.9114236,16.56312227
444,mirong,936146,68.68793066967604,1,445,173.1214,3.9581,173.12148552,3.97717979
445,mirong,17300906,78.47319738274537,34,446,173.1901,0.5744,173.18010995,0.55502563
446,mirong,32879044,31.464729432799004,65,447,173.4052,42.2589,173.39385822,42.25646572
447,mirong,37391579,26.03266673577733,74,448,173.4831,67.0186,173.49821819,67.02277811
448,mirong,32436775,62.73309528470757,64,449,173.5371,49.2546,173.55200735,49.24014456
449,mirong,6271549,0.0888968371068632,12,450,174.3744,6.9405,174.37438664,6.94052083
450,mirong,28366098,15.757849956753661,56,451,174.7553,61.5691,174.75322876,61.56483536
451,mirong,1947108,50.92233128730227,3,452,174.8276,55.6137,174.82227909,55.62752231
452,mirong,2306907,88.88425654557612,4,453,175.4709,46.5825,175.50143572,46.59550887
453,mirong,18664775,20.698251979537297,37,454,175.5315,-3.1903,175.536991,-3.19203184
454,mirong,10509466,17.039368034540423,20,455,175.6184,6.8876,175.6208766,6.89164444
455,mirong,25140046,16.362431684362893,49,456,175.6904,19.1078,175.68687428,19.1047082
456,mirong,28685733,15.263892125174651,56,457,175.7494,47.832,175.75067755,47.82784768
457,mirong,4825189,0.1231039007121209,9,458,175.7923,7.3942,175.79229938,7.39416581
458,mirong,15138930,43.11670572623934,30,459,175.8225,23.5789,175.83368004,23.57269943
459,mirong,36666416,26.488038123643374,72,460,175.8614,-2.8851,175.85563174,-2.88967697
460,mirong,4639024,0.16220796204917318,9,461,175.9125,4.2628,175.91254516,4.26280143
461,mirong,3217933,0.043016573078438876,6,462,175.9137,26.6552,175.91370108,26.65521191
462,mirong,273526,0.25580215324499117,0,463,175.9934,9.6596,175.99336624,9.65953722
463,mirong,29628669,44.40192591909732,58,464,176.1356,9.2593,176.14752098,9.2630007
464,mirong,29176772,39.21715539750454,57,465,176.5004,19.0388,176.48909911,19.04093376
465,mirong,30752452,41.269398391405424,60,466,176.5482,28.3088,176.5356705,28.3119204
466,mirong,7975422,0.020719929926072897,15,467,176.88,54.7921,176.87999014,54.7920991
467,mirong,12766422,77.08315776320606,25,468,176.9572,55.5353,176.96151024,55.51402747
468,mirong,6639619,0.19087944340961396,13,469,177.0163,25.0532,177.01629453,25.05314721
469,mirong,14077202,0.10344166544371516,27,470,177.098,33.4727,177.09802874,33.47271584
470,mirong,4836298,0.06899530296340138,9,471,177.3313,64.1305,177.33131197,64.13048156
471,mirong,30507304,26.42939107357924,60,472,177.3418,54.6976,177.33323222,54.69217972
472,mirong,2868641,0.11348784193627702,5,473,177.5524,61.2902,177.55233438,61.29020038
473,mirong,5152379,0.06390128120317841,10,474,177.6364,19.0186,177.63639833,19.01858232
474,mirong,32487753,31.241823206723772,64,475,177.6366,-2.1047,177.63368115,-2.1128734
475,mirong,5109298,61.513201917515616,10,476,178.0222,48.8472,177.99645654,48.84943192
476,mirong,12523870,0.23792623018218925,24,477,178.0925,15.53,178.09244447,15.5300388
477,mirong,19460957,0.10325529835981054,38,478,178.3615,40.622,178.36148751,40.62197293
478,mirong,8180758,0.07585704492340062,16,479,178.519,-0.1694,178.51898015,-0.16940707
479,mirong,10569974,106.28839367030353,20,480,178.6439,50.899,178.59874447,50.90679585
480,mirong,426848,0.17780768863700006,0,481,178.8018,7.2265,178.80183812,7.22653177
481,mirong,11396681,17.252004352229193,22,482,178.9522,11.0331,178.94733781,11.03266374
482,mirong,5057527,0.2051520977970354,10,483,178.9874,23.4417,178.98743448,23.4416526
483,mirong,2861927,0.13756116426679987,5,484,179.0516,2.6904,179.05161001,2.69043688
484,mirong,40170000,40.122016488619856,79,485,179.0968,19.9923,179.08494205,19.9921097
485,mirong,3814742,25.23508322516349,7,486,179.1603,31.5201,179.15392214,31.52452477
486,mirong,371409,0.24575596601655794,0,487,179.4764,1.3681,179.47646158,1.3680705
487,mirong,26594808,70.34786282522145,52,488,179.5249,36.0158,179.52777763,36.03520199
488,mirong,18712706,37.537777977558044,37,489,179.5325,41.5421,179.54134733,41.55015487
489,mirong,28999935,46.7135943270909,57,490,179.5751,10.0563,179.58490499,10.04763008
490,mirong,8082978,0.19119722939527636,16,491,179.6962,3.936,179.69614851,3.93598651
491,mirong,1181617,0.1922316015587027,2,492,179.7216,8.3287,179.72164495,8.32867045
492,mirong,7842860,0.17000510541083919,15,493,179.7542,-0.5454,179.75421807,-0.54544363
493,mirong,3229824,0.3515948259197957,6,494,179.797,20.0642,179.79692924,20.06412844
494,mirong,20148718,35.725215737364636,39,495,179.8315,65.0207,179.81230454,65.01497664
495,mirong,12643792,46.25892105629046,25,496,179.9079,65.7602,179.90886612,65.77304358
496,mirong,25370559,0.2174568557921136,50,497,179.9456,41.4207,179.94556546,41.42064543
497,mirong,2134415,0.09795334876216816,4,498,179.9486,42.2327,179.94859671,42.2327271
498,mirong,30327506,53.59481880907459,60,499,180.081,61.1628,180.05037707,61.16466879
499,mirong,24845219,108.07010608623017,49,500,180.2414,6.8064,180.2443134,6.83627977
500,mirong,5616847,0.12588332529339244,11,501,180.2711,43.5029,180.27113591,43.50287667
501,mirong,5127222,0.12200167371008719,10,502,180.4388,38.8618,180.43876361,38.86181859
502,mirong,4131628,0.17243752939309162,8,503,180.4416,35.4229,180.44154265,35.4229105
503,mirong,2757673,0.021988963766682423,5,504,180.6433,54.7502,180.64331037,54.75019878
504,mirong,24205257,52.37876685676432,47,505,180.7646,60.522,180.79113923,60.51558878
505,mirong,7497759,0.13901998641624974,14,506,180.8151,3.2889,180.81506135,3.28889847
506,mirong,7987214,0.284256965925338,15,507,180.857,33.1462,180.85695231,33.14613188
507,mirong,3267642,0.06708110231721809,6,508,180.861,12.3143,180.86100706,12.31428269
508,mirong,19015324,0.4641831290255882,37,509,180.9096,58.9866,180.909689,58.98647949
509,mirong,15087162,57.397931576161845,29,510,180.9642,26.468,180.94763226,26.47385275
510,mirong,29530455,0.24854763656034426,58,511,180.9806,58.3294,180.98056479,58.32933348
511,mirong,9024486,0.2627604808961143,17,512,181.0088,33.8799,181.00885683,33.87984431
512,mirong,4769583,0.11848980783123203,9,513,181.0505,11.7654,181.05048551,11.7653703
513,mirong,38041460,17.037497566947163,75,514,181.2647,45.8641,181.26364817,45.85942439
514,mirong,36412743,0.09456062208530837,72,515,181.4598,13.6959,181.45979161,13.69592497
515,mirong,29917728,0.18648012902656394,59,516,181.4703,33.5725,181.47034005,33.57246038
516,mirong,8354236,0.10029454164247902,16,517,181.5233,42.1699,181.52331782,42.16987547
517,mirong,6554696,0.15619801568106276,12,518,181.7645,24.887,181.76447765,24.88696164
518,mirong,28460777,60.453393553909194,56,519,181.8666,25.603,181.87582281,25.58841209
519,mirong,4465460,0.16818062791681068,8,520,181.8863,-1.6387,181.88634551,-1.63871063
520,mirong,3591340,0.06853539079852247,7,521,182.1779,33.0897,182.17790922,33.0897174
521,mirong,379344,57.553117784595145,0,522,182.2867,44.0032,182.2645251,44.00428256
522,mirong,4928062,61.556833830342036,9,523,182.426,32.0497,182.42856005,32.06666091
523,mirong,33671046,75.48417654470686,66,524,182.4285,59.016,182.40142111,59.00034009
524,mirong,12008217,0.17488249708941805,23,525,182.8763,40.7953,182.87627233,40.79534383
525,mirong,22424198,19.419228482175093,44,526,182.8776,25.5485,182.87925373,25.54331623
526,mirong,11163369,0.15614418627373797,22,527,182.9197,44.108,182.91967583,44.10796025
527,mirong,428877,0.09231692366535627,0,528,183.1187,50.2367,183.11866371,50.2367109
528,mirong,21156458,32.73641864692586,41,529,183.1301,66.7377,183.12431757,66.74650212
529,mirong,9908187,0.19052789880578697,19,530,183.1854,-0.9615,183.18543543,-0.96146068
530,mirong,5680428,0.19724521945531057,11,531,183.633,30.2982,183.63293689,30.29820573
531,mirong,5191096,0.0633911123469863,10,532,183.7392,10.2384,183.73921562,10.23840859
532,mirong,14073207,0.04404675467832959,27,533,184.0931,-1.1321,184.09310061,-1.13208778
533,mirong,6069364,0.04753047260816749,12,534,184.1857,68.7298,184.18571783,68.72978849
534,mirong,33769572,22.653058345031898,66,535,184.4095,3.8446,184.40433723,3.84098596
535,mirong,2361507,0.10085474058706645,4,536,184.6063,29.8652,184.60630922,29.86522685
536,mirong,7186389,0.156033553604912,14,537,184.7829,5.2794,184.78287702,5.27936319
537,mirong,3584977,0.18019402273054855,7,538,184.9202,17.8718,184.92015499,17.87177411
538,mirong,32309677,48.02313037442505,64,539,184.9405,-3.24,184.93289,-3.25096461
539,mirong,4772322,0.1064720178457453,9,540,184.9752,5.087,184.97520496,5.08702916
540,mirong,11010663,0.11705036738906469,21,541,185.1645,27.9446,185.16451241,27.94463061
541,mirong,37870238,22.417581760255487,75,542,185.3093,-0.4538,185.30666171,-0.44815937
542,mirong,23597430,0.15531332321628163,46,543,185.3114,10.7605,185.31138909,10.76054179
543,mirong,15764484,56.57701313939579,31,544,185.3414,30.177,185.35167256,30.16403405
544,mirong,40170211,18.799635585727025,79,545,185.6065,26.5421,185.6089453,26.54684186
545,mirong,3116599,0.21401639092816319,6,546,185.9743,54.5558,185.97432577,54.55574246
546,mirong,4122135,0.05991205276927846,8,547,186.0963,16.4528,186.0962887,16.45278737
547,mirong,8361559,31.001795453705153,16,548,186.1008,24.6065,186.10050956,24.59789244
548,mirong,5943441,0.15098857459546103,11,549,186.4097,3.9803,186.40968825,3.98025973
549,mirong,39570131,49.46787902083174,78,550,186.4536,33.5469,186.46624475,33.53808271
550,mirong,33181958,53.83793634693373,65,551,186.4596,51.1462,186.45732835,51.16108695
551,mirong,3606301,0.1549908318877914,7,552,186.6479,45.9923,186.64784158,45.99231436
552,mirong,3970381,0.20885857605193364,7,553,186.7425,7.9122,186.74245743,7.91223985
553,mirong,11797414,0.06441003712442196,23,554,186.7698,28.8923,186.76981444,28.89228734
